EmployeeID,FirstName,LastName,Gender,State,City,BirthDate,HireDate,TerminationDate,Department,JobTitle,EducationLevel,PerformanceRating,Overtime,Salary,AdjustedSalary
HR08558,Anil,Agarwal,Female,Tamil Nadu,Chennai,1991-10-06,2020-05-10,,Operations,Supply Chain Analyst,Diploma,Good,No,114800,120632
HR08559,Vihaan,Verma,Female,Maharashtra,Nashik,1997-09-15,2020-03-23,2021-11-15,Finance,Accountant,Bachelor's,Good,Yes,80683,86411
HR08560,Suresh,Joshi,Male,Rajasthan,Jaipur,1993-08-22,2021-02-23,,IT,Software Engineer,Master's,Satisfactory,No,103778,115297
HR08561,Vivaan,Nath,Female,West Bengal,Siliguri,1969-11-23,2020-05-18,,IT,QA Engineer,Master's,Good,No,81723,93527
HR08562,Kiran,Naik,Female,Gujarat,Vadodara,1977-07-09,2018-10-04,,Sales,Account Executive,Bachelor's,Good,No,40072,43775
HR08563,Diya,Kohli,Female,West Bengal,Siliguri,1999-04-26,2022-10-31,,Operations,Logistics Coordinator,Diploma,Satisfactory,No,81540,84834
HR08564,Sunil,Nath,Female,Delhi,Saket,1979-06-13,2023-11-18,2024-07-06,Sales,Sales Manager,Diploma,Good,No,173638,184266
HR08565,Rohit,Kapoor,Male,Uttar Pradesh,Varanasi,1988-01-11,2015-11-05,,Marketing,Content Strategist,Bachelor's,Needs Improvement,Yes,109446,116067
HR08566,Pavan,Kapoor,Female,Punjab,Ludhiana,1975-05-25,2021-09-05,,R&D,Senior Researcher,Master's,Excellent,No,85411,97748
HR08567,Myra,Tripathi,Male,Gujarat,Vadodara,1983-01-23,2018-03-25,,HR,Talent Acquisition Specialist,Master's,Satisfactory,Yes,90421,101452
HR08568,Myra,Sharma,Female,Uttar Pradesh,Agra,1980-05-15,2016-04-19,,IT,Senior Software Engineer,Master's,Good,Yes,112689,128966
HR08569,Anil,Reddy,Male,Maharashtra,Nagpur,1978-03-31,2016-11-09,,Customer Support,Customer Support Rep,Bachelor's,Good,Yes,23168,24813
HR08570,Aarav,Kulkarni,Male,Rajasthan,Jaipur,1994-03-20,2015-01-02,,Customer Support,Customer Support Rep,Diploma,Good,No,39987,40787
HR08571,Aadhya,Kohli,Male,Rajasthan,Udaipur,1983-08-17,2021-06-22,,Finance,Finance Analyst,Bachelor's,Satisfactory,No,107388,115013
HR08572,Saanvi,Reddy,Female,Punjab,Patiala,1966-12-31,2021-05-29,,Sales,Senior Sales Executive,Diploma,Satisfactory,No,122480,131251
HR08573,Aditya,Khan,Female,Delhi,Dwarka,1994-02-23,2021-06-24,,IT,Software Engineer,Bachelor's,Good,No,89524,96839
HR08574,Isha,Dutta,Male,Tamil Nadu,Coimbatore,1989-06-28,2023-01-27,,HR,L&D Specialist,Bachelor's,Satisfactory,No,40994,43474
HR08575,Kavya,Gupta,Female,Karnataka,Hubli,1988-04-25,2021-03-31,,Customer Support,Customer Support Rep,Diploma,Needs Improvement,No,56966,59860
HR08576,Suresh,Jain,Female,Maharashtra,Aurangabad,1962-05-13,2017-01-28,,HR,HR Manager,Master's,Good,No,123473,142693
HR08577,Myra,Ghosh,Female,Maharashtra,Aurangabad,1973-08-08,2019-12-20,,Finance,Senior Accountant,Master's,Satisfactory,No,122805,140543
HR08578,Anil,Tripathi,Male,Karnataka,Bengaluru,1977-09-15,2022-03-27,,IT,QA Engineer,Master's,Good,Yes,48541,54463
HR08579,Aarav,Mehta,Female,Uttar Pradesh,Kanpur,1983-06-13,2016-01-31,,Legal,Legal Assistant,Master's,Good,Yes,44620,50564
HR08580,Suresh,Desai,Female,Rajasthan,Bikaner,1995-02-21,2022-03-06,2022-10-09,IT,Software Engineer,Bachelor's,Good,No,42271,45725
HR08581,Arjun,Pandey,Male,Karnataka,Hubli,1985-01-01,2018-09-22,,Operations,Operations Manager,Diploma,Satisfactory,Yes,110894,114243
HR08582,Tara,Bose,Male,Karnataka,Hubli,1986-04-30,2020-07-31,,Operations,Operations Executive,Bachelor's,Good,No,51239,54339
HR08583,Ritika,Nair,Male,Tamil Nadu,Chennai,1986-08-03,2017-06-20,,Customer Support,Chat Specialist,Diploma,Good,No,46877,48293
HR08584,Isha,Reddy,Male,Rajasthan,Jaipur,1997-08-20,2019-02-07,,Finance,Accountant,Master's,Excellent,Yes,84686,93155
HR08585,Neha,Sharma,Male,Gujarat,Rajkot,1974-05-21,2023-09-27,,IT,QA Engineer,Master's,Good,No,35565,39904
HR08586,Aarohi,Nath,Male,Uttar Pradesh,Lucknow,1974-05-01,2019-05-29,,Sales,Senior Sales Executive,Diploma,Satisfactory,Yes,106474,110776
HR08587,Saanvi,Dutta,Male,Punjab,Amritsar,1972-10-18,2021-08-07,,R&D,R&D Manager,PhD,Good,No,156901,184045
HR08588,Ananya,Reddy,Female,Rajasthan,Udaipur,1979-03-30,2019-04-06,,IT,Senior Software Engineer,Bachelor's,Excellent,No,170911,186707
HR08589,Ananya,Pandey,Male,Rajasthan,Bikaner,1982-10-19,2021-10-03,,HR,HR Executive,Master's,Good,No,84907,95266
HR08590,Rohit,Tripathi,Male,Rajasthan,Bikaner,1977-10-21,2019-04-24,,Sales,Account Executive,Diploma,Needs Improvement,Yes,51226,53296
HR08591,Saanvi,Singh,Female,Gujarat,Rajkot,1984-03-23,2021-01-18,2022-12-13,Customer Support,Senior Support Rep,Bachelor's,Satisfactory,No,50063,54690
HR08592,Suresh,Rao,Female,Delhi,Saket,1994-05-16,2020-01-16,,R&D,Research Associate,PhD,Satisfactory,No,58224,68980
HR08593,Suresh,Nath,Male,Maharashtra,Aurangabad,1999-12-14,2024-06-29,,IT,Software Engineer,Bachelor's,Satisfactory,No,71789,75378
HR08594,Diya,Kulkarni,Male,Karnataka,Mangalore,1976-02-19,2021-11-26,,Marketing,Marketing Executive,Bachelor's,Good,No,70967,76006
HR08595,Pooja,Agarwal,Male,Gujarat,Surat,1979-01-30,2016-03-13,,Sales,Senior Sales Executive,Diploma,Good,No,68988,71775
HR08596,Rohit,Mehta,Male,Rajasthan,Bikaner,1990-10-30,2021-03-19,,Customer Support,Customer Support Rep,Diploma,Needs Improvement,No,32686,33673
HR08597,Aarohi,Singh,Male,Karnataka,Mangalore,1962-11-25,2022-11-23,,Sales,Senior Sales Executive,Bachelor's,Needs Improvement,Yes,90924,98334
HR08598,Pooja,Tripathi,Female,West Bengal,Howrah,1970-09-16,2015-04-28,,Customer Support,Customer Support Rep,High School,Good,No,19749,20547
HR08599,Neha,Mehta,Female,Karnataka,Hubli,1996-08-10,2019-03-06,,IT,DevOps Engineer,Master's,Excellent,No,87399,98062
HR08600,Reyansh,Chopra,Male,Telangana,Hyderabad,1974-07-23,2022-06-14,,Customer Support,Chat Specialist,Diploma,Good,Yes,46588,48470
HR08601,Vivaan,Naik,Female,Delhi,New Delhi,1998-06-29,2023-10-22,,Marketing,SEO Specialist,Master's,Excellent,No,57679,65363
HR08602,Aditya,Rao,Male,Telangana,Hyderabad,1990-05-21,2017-05-15,,Legal,Legal Assistant,Bachelor's,Satisfactory,No,38809,41157
HR08603,Pavan,Kapoor,Male,Delhi,Saket,1982-08-11,2022-05-08,,IT,Tech Lead,Master's,Excellent,No,182731,205024
HR08604,Kavya,Verma,Female,Telangana,Warangal,1982-05-26,2019-08-15,,IT,Software Engineer,Master's,Satisfactory,No,109111,124871
HR08605,Isha,Patel,Male,Uttar Pradesh,Agra,1979-08-06,2022-02-18,,Operations,Operations Executive,Diploma,Excellent,No,64578,67187
HR08606,Diya,Iyer,Male,Tamil Nadu,Chennai,1977-05-29,2022-10-02,2023-05-16,HR,HR Manager,Bachelor's,Satisfactory,No,88006,94254
HR08607,Krishna,Sharma,Male,Punjab,Patiala,1974-06-04,2019-05-27,2023-07-17,Sales,Senior Sales Executive,Bachelor's,Good,No,94589,101305
HR08608,Arjun,Agarwal,Female,Delhi,Dwarka,1986-05-01,2023-07-20,,Sales,Account Executive,Diploma,Good,No,57166,60665
HR08609,Amit,Mehta,Male,Telangana,Warangal,1979-11-23,2019-01-13,2021-09-02,Marketing,Marketing Executive,Master's,Good,No,84666,94995
HR08610,Reyansh,Kapoor,Female,West Bengal,Kolkata,1966-03-28,2017-08-04,,Marketing,Marketing Manager,Bachelor's,Needs Improvement,Yes,92299,101818
HR08611,Myra,Tripathi,Male,Punjab,Chandigarh,1988-06-27,2018-10-12,,Sales,Sales Executive,Diploma,Satisfactory,No,54462,56107
HR08612,Ishaan,Bose,Female,Tamil Nadu,Tiruchirappalli,1975-09-02,2019-03-13,,R&D,Senior Researcher,PhD,Needs Improvement,No,158800,189998
HR08613,Anil,Reddy,Female,Delhi,New Delhi,1991-09-24,2022-04-06,,Marketing,Marketing Executive,Master's,Good,No,40019,45350
HR08614,Vihaan,Patel,Male,Telangana,Warangal,1974-04-25,2021-07-21,,IT,Software Engineer,Master's,Good,No,94747,106306
HR08615,Ishaan,Sharma,Male,Uttar Pradesh,Lucknow,1971-05-10,2021-11-15,,IT,DevOps Engineer,Master's,Satisfactory,No,144411,162029
HR08616,Ishaan,Ghosh,Male,Rajasthan,Bikaner,1974-04-04,2017-06-24,2018-03-28,Marketing,Marketing Executive,Master's,Excellent,Yes,94333,105842
HR08617,Kiran,Kohli,Male,Tamil Nadu,Madurai,1982-07-25,2022-07-25,,Sales,Account Executive,Diploma,Good,No,98472,102450
HR08618,Kavya,Kulkarni,Male,West Bengal,Kolkata,1988-02-04,2021-07-31,,IT,DevOps Engineer,Master's,Satisfactory,Yes,88668,98510
HR08619,Isha,Nair,Male,Karnataka,Hubli,1991-07-10,2019-02-23,,Marketing,Marketing Executive,Bachelor's,Good,Yes,91101,96613
HR08620,Priya,Naik,Male,Tamil Nadu,Madurai,1983-11-25,2021-06-17,,Admin,Office Manager,Diploma,Satisfactory,Yes,77881,81027
HR08621,Diya,Sharma,Female,West Bengal,Kolkata,1993-07-01,2016-11-16,,IT,Software Engineer,Bachelor's,Good,No,82934,88822
HR08622,Sunil,Bhattacharya,Female,Rajasthan,Udaipur,1990-12-30,2021-12-16,,Operations,Operations Executive,Diploma,Excellent,Yes,47327,49731
HR08623,Kavya,Verma,Female,Rajasthan,Bikaner,1989-10-01,2019-08-03,2023-10-10,Sales,Sales Executive,Diploma,Satisfactory,No,77031,80944
HR08624,Diya,Bose,Female,Uttar Pradesh,Lucknow,1984-03-01,2021-04-26,,IT,Software Engineer,Master's,Good,Yes,107834,123410
HR08625,Reyansh,Pandey,Female,Gujarat,Ahmedabad,1980-04-10,2017-09-11,,Marketing,SEO Specialist,Master's,Good,Yes,111729,127867
HR08626,Saanvi,Agarwal,Female,Uttar Pradesh,Meerut,1975-03-07,2016-03-31,,Operations,Operations Executive,Bachelor's,Good,No,40545,44292
HR08627,Ritika,Joshi,Male,West Bengal,Howrah,1962-10-05,2018-05-27,,Sales,Sales Manager,Bachelor's,Good,No,99048,107120
HR08628,Myra,Kumar,Female,Gujarat,Ahmedabad,1988-07-05,2024-12-05,,IT,Tech Lead,Master's,Good,No,256800,293892
HR08629,Sunil,Jain,Male,Uttar Pradesh,Lucknow,1971-12-25,2020-09-06,2023-09-24,IT,Software Engineer,Master's,Good,No,86122,96629
HR08630,Pavan,Nair,Female,Uttar Pradesh,Varanasi,1980-02-20,2018-02-24,,HR,L&D Specialist,Master's,Excellent,Yes,115723,132438
HR08631,Vihaan,Rao,Male,Punjab,Chandigarh,1990-05-30,2018-01-17,,Finance,Accountant,Bachelor's,Good,No,40173,42603
HR08632,Suresh,Kohli,Female,Rajasthan,Jodhpur,1994-11-19,2021-10-18,,HR,L&D Specialist,Master's,Satisfactory,No,67629,76639
HR08633,Reyansh,Desai,Male,Punjab,Ludhiana,1972-05-08,2018-06-10,,Customer Support,Senior Support Rep,Diploma,Good,No,56980,59282
HR08634,Shaurya,Chopra,Male,Maharashtra,Mumbai,1969-09-01,2020-03-09,,Finance,Finance Analyst,Master's,Satisfactory,No,129681,145502
HR08635,Aditya,Patel,Female,Rajasthan,Bikaner,1998-06-14,2022-12-24,,Sales,Sales Executive,Diploma,Satisfactory,Yes,71002,73870
HR08636,Aadhya,Rao,Female,Telangana,Warangal,1978-01-03,2018-04-10,,Customer Support,Customer Support Rep,Bachelor's,Good,No,32773,35802
HR08637,Pavan,Kapoor,Male,Karnataka,Hubli,1988-09-06,2017-05-25,,Sales,Sales Executive,Diploma,Needs Improvement,No,89709,92418
HR08638,Tara,Ghosh,Male,Uttar Pradesh,Lucknow,2000-12-02,2021-09-27,,Customer Support,Customer Support Rep,Bachelor's,Satisfactory,Yes,57597,60477
HR08639,Sai,Sharma,Male,Telangana,Nizamabad,1986-10-17,2021-03-23,2022-05-15,Marketing,Marketing Manager,Master's,Good,No,113277,125851
HR08640,Rohit,Verma,Male,Gujarat,Vadodara,1971-06-16,2017-02-19,,Customer Support,Chat Specialist,High School,Satisfactory,No,42539,43390
HR08641,Myra,Nath,Female,Uttar Pradesh,Lucknow,1978-10-17,2021-03-21,,Marketing,Marketing Executive,Bachelor's,Excellent,No,63434,69297
HR08642,Krishna,Pandey,Female,Gujarat,Vadodara,1994-08-01,2019-06-14,,Operations,Operations Executive,Bachelor's,Good,Yes,45447,48674
HR08643,Rohit,Shah,Female,Telangana,Warangal,1985-01-08,2022-03-08,,Operations,Operations Executive,Diploma,Satisfactory,No,40993,43502
HR08644,Ritika,Gupta,Female,Delhi,Saket,1973-04-02,2021-06-13,,Finance,Finance Analyst,Master's,Needs Improvement,No,117238,134172
HR08645,Aarohi,Verma,Female,Maharashtra,Aurangabad,1990-10-24,2022-01-05,2023-12-30,Admin,Admin Executive,High School,Good,No,40318,41536
HR08646,Myra,Sharma,Female,Karnataka,Bengaluru,1972-05-06,2015-01-04,,HR,HR Executive,Master's,Excellent,No,46225,52902
HR08647,Aarav,Sharma,Male,West Bengal,Howrah,1970-03-20,2017-08-22,,IT,Tech Lead,Bachelor's,Good,No,143883,154099
HR08648,Myra,Iyer,Male,Telangana,Nizamabad,1971-03-24,2021-09-03,,Finance,Senior Accountant,Bachelor's,Good,No,137876,147665
HR08649,Sunil,Nath,Female,Tamil Nadu,Chennai,2000-08-20,2021-04-08,,Operations,Operations Executive,Bachelor's,Excellent,No,27479,29430
HR08650,Aditya,Verma,Female,Telangana,Hyderabad,1983-03-29,2022-08-06,2023-02-14,Sales,Account Executive,Diploma,Good,No,91920,97546
HR08651,Reyansh,Reddy,Female,Punjab,Patiala,1983-07-20,2024-07-12,,Admin,Admin Executive,Diploma,Satisfactory,No,25522,27084
HR08652,Reyansh,Kumar,Male,West Bengal,Durgapur,1987-12-23,2019-02-05,,Operations,Operations Executive,Bachelor's,Satisfactory,No,69461,73663
HR08653,Aditya,Kapoor,Male,Telangana,Hyderabad,1999-12-14,2020-08-16,,Operations,Operations Executive,Bachelor's,Satisfactory,No,36624,38455
HR08654,Anil,Patel,Male,Rajasthan,Jodhpur,1986-12-22,2018-11-14,,Finance,Accountant,Master's,Good,No,61785,68643
HR08655,Pooja,Mehta,Female,Tamil Nadu,Tiruchirappalli,1979-10-03,2022-04-21,2024-12-24,Finance,Accountant,Master's,Needs Improvement,No,32949,37708
HR08656,Neha,Dutta,Male,Delhi,Rohini,1988-12-26,2020-10-25,,HR,L&D Specialist,Master's,Good,Yes,81630,90691
HR08657,Anil,Iyer,Male,Delhi,Saket,1977-05-18,2018-11-27,,Operations,Operations Executive,Diploma,Excellent,No,25196,26214
HR08658,Pooja,Shah,Male,West Bengal,Kolkata,1989-04-28,2020-01-28,,IT,IT Support,Bachelor's,Satisfactory,Yes,41602,44119
HR08659,Krishna,Nair,Male,West Bengal,Durgapur,1995-09-21,2020-08-21,2024-12-24,HR,HR Executive,Bachelor's,Satisfactory,Yes,54923,57669
HR08660,Rohit,Jain,Male,Uttar Pradesh,Varanasi,1996-11-27,2023-12-02,,Customer Support,Customer Support Rep,Diploma,Satisfactory,Yes,28015,28861
HR08661,Kavya,Desai,Male,Punjab,Chandigarh,1995-12-06,2022-08-11,,HR,L&D Specialist,Bachelor's,Satisfactory,No,63064,66879
HR08662,Pooja,Sharma,Female,West Bengal,Durgapur,1985-07-07,2021-10-12,,Customer Support,Customer Support Rep,High School,Satisfactory,No,38250,39795
HR08663,Sai,Sharma,Male,Tamil Nadu,Tiruchirappalli,1985-10-27,2023-02-14,2024-07-01,Operations,Operations Manager,Diploma,Good,No,107343,111680
HR08664,Pooja,Naik,Male,Maharashtra,Aurangabad,1993-08-08,2016-06-01,,Marketing,Marketing Executive,Master's,Good,Yes,58956,64852
HR08665,Diya,Kapoor,Male,West Bengal,Howrah,1992-04-05,2023-11-30,,Sales,Sales Manager,Bachelor's,Satisfactory,No,111275,118007
HR08666,Diya,Agarwal,Male,Telangana,Nizamabad,1978-12-20,2022-12-16,,Sales,Sales Executive,Bachelor's,Satisfactory,No,66829,71574
HR08667,Vihaan,Joshi,Female,West Bengal,Durgapur,1987-02-06,2019-10-05,,Sales,Sales Manager,Diploma,Needs Improvement,Yes,184085,193437
HR08668,Myra,Agarwal,Female,Karnataka,Hubli,1984-09-19,2021-11-17,,R&D,R&D Manager,Master's,Satisfactory,No,150218,171915
HR08669,Ishaan,Shah,Female,Telangana,Warangal,1965-05-19,2017-10-02,,Operations,Logistics Coordinator,Diploma,Good,No,50387,53995
HR08670,Tara,Joshi,Male,Maharashtra,Mumbai,1987-08-04,2020-10-22,,IT,Software Engineer,Bachelor's,Satisfactory,No,95801,101597
HR08671,Reyansh,Chopra,Male,Telangana,Warangal,1994-09-10,2017-06-27,,Operations,Logistics Coordinator,Diploma,Excellent,No,59068,60249
HR08672,Suresh,Gupta,Male,Maharashtra,Mumbai,1982-12-05,2023-10-13,,Marketing,Marketing Executive,Master's,Excellent,No,66861,75018
HR08673,Aarav,Nair,Male,Rajasthan,Jaipur,1969-05-27,2022-02-11,,IT,Software Engineer,Bachelor's,Good,No,88833,96073
HR08674,Kiran,Reddy,Male,West Bengal,Siliguri,1985-12-03,2016-06-13,2020-01-07,Finance,Accountant,Master's,Satisfactory,Yes,80452,89382
HR08675,Ritika,Agarwal,Female,Tamil Nadu,Madurai,1978-07-11,2021-06-26,,Sales,Sales Executive,Bachelor's,Satisfactory,No,86925,94959
HR08676,Kiran,Rao,Female,Gujarat,Ahmedabad,1970-10-08,2022-12-26,2023-07-21,R&D,Senior Researcher,PhD,Satisfactory,No,122009,147410
HR08677,Ishaan,Khan,Male,Punjab,Chandigarh,1997-06-23,2021-01-01,,Legal,Legal Assistant,Bachelor's,Good,No,44459,46682
HR08678,Priya,Rao,Male,Telangana,Hyderabad,1978-04-19,2023-03-07,,Customer Support,Customer Support Rep,Bachelor's,Good,No,50312,53884
HR08679,Aadhya,Dutta,Male,Tamil Nadu,Madurai,1989-05-31,2015-12-27,,Operations,Operations Executive,Diploma,Good,No,76885,79207
HR08680,Pooja,Rao,Male,Uttar Pradesh,Varanasi,1998-01-03,2022-12-14,,IT,QA Engineer,Bachelor's,Satisfactory,No,56857,59700
HR08681,Arjun,Ghosh,Male,West Bengal,Kolkata,1966-01-21,2018-10-20,,IT,Senior Software Engineer,Master's,Good,No,101465,114960
HR08682,Aadhya,Bhattacharya,Male,Rajasthan,Jodhpur,1983-08-06,2022-06-07,,IT,DevOps Engineer,Bachelor's,Good,No,113505,121564
HR08683,Vivaan,Agarwal,Male,West Bengal,Siliguri,1970-03-23,2023-12-19,,IT,QA Engineer,Bachelor's,Satisfactory,No,76150,82356
HR08684,Pavan,Mehta,Male,Telangana,Warangal,1980-08-22,2019-09-06,,Sales,Sales Manager,Bachelor's,Satisfactory,Yes,148121,158638
HR08685,Aadhya,Jain,Male,Maharashtra,Aurangabad,1975-08-14,2015-04-19,,Sales,Senior Sales Executive,Bachelor's,Good,No,74871,80187
HR08686,Arjun,Naik,Female,Telangana,Nizamabad,1991-12-12,2019-01-16,,Finance,Accountant,Master's,Excellent,No,70118,79459
HR08687,Vivaan,Verma,Female,Gujarat,Surat,1969-08-24,2019-05-17,,Sales,Senior Sales Executive,Bachelor's,Good,Yes,128849,140757
HR08688,Shaurya,Rao,Female,Karnataka,Bengaluru,1976-03-09,2021-05-16,,HR,HR Executive,Bachelor's,Satisfactory,No,47118,51473
HR08689,Vivaan,Naik,Female,Tamil Nadu,Coimbatore,1990-06-11,2020-04-09,,Admin,Office Manager,Bachelor's,Satisfactory,No,129874,140486
HR08690,Neha,Dutta,Male,Punjab,Patiala,1987-05-08,2022-06-26,,Customer Support,Customer Support Rep,Diploma,Satisfactory,No,35018,36433
HR08691,Sai,Kohli,Male,Gujarat,Surat,1968-07-12,2020-09-13,2022-03-02,IT,IT Support,Bachelor's,Good,No,48394,52338
HR08692,Saanvi,Pandey,Male,West Bengal,Durgapur,1996-06-18,2021-06-27,,Customer Support,Customer Support Rep,Bachelor's,Satisfactory,No,52942,56145
HR08693,Kavya,Khan,Male,Telangana,Warangal,1964-10-03,2022-07-16,,Marketing,Marketing Manager,Master's,Satisfactory,No,115626,131004
HR08694,Saanvi,Sharma,Female,Gujarat,Rajkot,1969-09-02,2023-05-17,,IT,Software Engineer,Bachelor's,Satisfactory,No,110202,121567
HR08695,Kavya,Gupta,Female,Gujarat,Vadodara,1981-02-27,2017-09-19,2023-01-14,Operations,Operations Executive,Bachelor's,Excellent,No,34369,37545
HR08696,Krishna,Verma,Female,Maharashtra,Mumbai,1981-06-30,2021-03-31,,Customer Support,Senior Support Rep,Bachelor's,Excellent,No,49817,54421
HR08697,Ishaan,Iyer,Female,Uttar Pradesh,Agra,1989-05-27,2017-05-08,,Sales,Sales Executive,Diploma,Satisfactory,No,74257,78030
HR08698,Diya,Agarwal,Male,Telangana,Warangal,1985-11-22,2023-03-11,2023-10-05,IT,DevOps Engineer,Master's,Satisfactory,No,121153,135934
HR08699,Rohit,Bose,Male,Uttar Pradesh,Agra,2000-05-26,2021-08-22,,Sales,Account Executive,Bachelor's,Satisfactory,No,44628,46859
HR08700,Pavan,Kumar,Male,Uttar Pradesh,Agra,1984-12-07,2015-01-19,,Sales,Sales Executive,Diploma,Satisfactory,Yes,66180,68179
HR08701,Amit,Iyer,Female,Delhi,Dwarka,1994-08-07,2016-09-03,,Marketing,Marketing Executive,Master's,Good,No,77217,86637
HR08702,Pooja,Ghosh,Female,West Bengal,Kolkata,1982-02-23,2019-02-03,,Marketing,Marketing Executive,Master's,Satisfactory,No,72773,83284
HR08703,Tara,Iyer,Male,Karnataka,Mysore,1968-08-13,2018-10-01,,HR,HR Manager,Master's,Satisfactory,No,86969,97579
HR08704,Kiran,Dutta,Female,West Bengal,Durgapur,1969-05-24,2017-06-16,2024-05-29,IT,Senior Software Engineer,Master's,Satisfactory,No,144797,165711
HR08705,Reyansh,Gupta,Male,Punjab,Chandigarh,1987-05-07,2016-12-06,,R&D,Research Associate,Master's,Good,No,45335,50367
HR08706,Anil,Ghosh,Male,Tamil Nadu,Madurai,1981-12-08,2021-02-09,,Marketing,Marketing Executive,Master's,Excellent,Yes,63043,70734
HR08707,Pooja,Pandey,Male,Rajasthan,Jaipur,1983-01-03,2020-02-11,,Customer Support,Customer Support Rep,High School,Good,No,38972,39751
HR08708,Kiran,Kumar,Female,Gujarat,Rajkot,1972-05-30,2023-12-23,,IT,Software Engineer,Bachelor's,Good,No,45282,49952
HR08709,Pavan,Reddy,Female,Gujarat,Ahmedabad,1983-11-16,2021-05-16,,Operations,Operations Executive,Bachelor's,Good,No,43761,47805
HR08710,Aarav,Dutta,Male,Punjab,Amritsar,1989-08-13,2020-11-05,,Customer Support,Chat Specialist,Bachelor's,Satisfactory,No,40798,43266
HR08711,Vihaan,Joshi,Female,Delhi,Saket,1965-05-19,2019-10-21,,Operations,Operations Manager,Diploma,Good,No,93694,100404
HR08712,Isha,Joshi,Female,Punjab,Ludhiana,1992-09-02,2022-11-22,,Marketing,Marketing Executive,Master's,Good,Yes,41645,47193
HR08713,Aadhya,Tripathi,Male,Telangana,Nizamabad,1990-09-16,2017-10-26,,Customer Support,Customer Support Rep,High School,Good,No,25151,25403
HR08714,Aarohi,Singh,Female,Gujarat,Ahmedabad,1962-09-27,2021-12-25,,Customer Support,Senior Support Rep,Diploma,Satisfactory,No,61221,65605
HR08715,Suresh,Saxena,Female,Rajasthan,Bikaner,1977-06-11,2021-06-07,,Customer Support,Customer Support Rep,Bachelor's,Satisfactory,No,45825,50060
HR08716,Kavya,Naik,Male,Maharashtra,Aurangabad,1986-02-11,2022-05-30,,Sales,Senior Sales Executive,Diploma,Needs Improvement,No,89710,93334
HR08717,Sunil,Agarwal,Male,Gujarat,Vadodara,1968-02-04,2021-03-25,,Operations,Operations Manager,Bachelor's,Satisfactory,Yes,158196,171089
HR08718,Anil,Tripathi,Male,Rajasthan,Jaipur,1999-06-14,2020-11-23,,Sales,Sales Executive,Diploma,Excellent,No,41517,42347
HR08719,Sai,Naik,Male,Karnataka,Mysore,1996-07-08,2019-08-03,,Operations,Supply Chain Analyst,Bachelor's,Good,No,117139,122996
HR08720,Ananya,Tripathi,Female,Rajasthan,Udaipur,1991-11-18,2021-02-01,,Finance,Accountant,Master's,Good,No,82814,93846
HR08721,Sunil,Chopra,Female,Uttar Pradesh,Agra,1987-10-03,2019-11-15,,Customer Support,Customer Support Rep,High School,Satisfactory,No,48592,50059
HR08722,Neha,Pandey,Female,Gujarat,Vadodara,1996-11-23,2024-07-10,,Operations,Logistics Coordinator,Diploma,Satisfactory,No,65233,68547
HR08723,Reyansh,Khan,Male,Telangana,Hyderabad,1999-09-11,2021-04-27,,Admin,Admin Executive,High School,Needs Improvement,No,76904,76904
HR08724,Kavya,Jain,Male,Rajasthan,Jodhpur,1968-09-23,2023-02-25,,IT,Senior Software Engineer,Bachelor's,Satisfactory,No,94007,101669
HR08725,Priya,Tripathi,Female,Delhi,Rohini,1982-02-25,2023-10-25,,IT,Software Engineer,Master's,Good,Yes,44355,50762
HR08726,Reyansh,Nath,Male,Delhi,Rohini,1988-04-13,2021-06-17,2023-03-02,Finance,Accountant,Master's,Satisfactory,No,78851,87603
HR08727,Reyansh,Kulkarni,Male,West Bengal,Kolkata,1983-06-27,2023-04-03,,IT,IT Support,Bachelor's,Good,Yes,53378,57168
HR08728,Ananya,Desai,Female,Rajasthan,Jaipur,1973-07-16,2018-02-22,,HR,HR Executive,Master's,Good,No,79784,91308
HR08729,Reyansh,Kulkarni,Male,Rajasthan,Udaipur,1993-02-22,2024-04-16,,Admin,Office Assistant,Diploma,Satisfactory,No,46983,48402
HR08730,Ritika,Kulkarni,Male,Uttar Pradesh,Meerut,1966-07-30,2020-03-05,,Operations,Supply Chain Analyst,Diploma,Satisfactory,No,60345,63398
HR08731,Sai,Patel,Male,Rajasthan,Jaipur,1982-02-21,2017-03-20,,IT,DevOps Engineer,Master's,Good,Yes,131623,147681
HR08732,Diya,Joshi,Female,Maharashtra,Pune,1967-02-08,2020-09-25,,Operations,Operations Manager,Bachelor's,Good,Yes,144724,159649
HR08733,Vivaan,Iyer,Female,Maharashtra,Nashik,1987-06-01,2024-07-17,,Operations,Operations Manager,Bachelor's,Needs Improvement,Yes,155684,170072
HR08734,Ishaan,Reddy,Female,Delhi,Rohini,1982-01-02,2016-12-14,,Admin,Admin Executive,High School,Good,No,59610,61410
HR08735,Reyansh,Rao,Male,Gujarat,Surat,1973-07-07,2017-05-06,,Marketing,Marketing Executive,Bachelor's,Good,No,76135,81541
HR08736,Aadhya,Joshi,Male,Karnataka,Hubli,1983-10-31,2018-11-23,,Sales,Senior Sales Executive,Diploma,Satisfactory,No,97186,101112
HR08737,Sunil,Chopra,Female,Rajasthan,Jaipur,1983-03-19,2023-03-29,,Sales,Sales Manager,Bachelor's,Good,No,160582,175423
HR08738,Vihaan,Nair,Male,Karnataka,Mangalore,1969-04-27,2019-12-14,,Sales,Sales Manager,Diploma,Good,Yes,103995,108196
